2020-10-20 17:47:28,"b'Among the many global discussions about sustainability I\xe2\x80\x99ve been privileged to represent Glasgow at recently,\xe2\x80\xa6 https://t.co/PH7hDawdsg'"
2020-10-20 17:34:27,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-20 16:55:40,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-20 16:45:43,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-20 16:41:17,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-20 16:30:24,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-20 13:44:44,b'me doing a bike tour of Madrid in December 2019 before #COP25. So much has changed this year due to the pandemic in\xe2\x80\xa6 https://t.co/qehB64pSvK'
2020-10-20 13:26:23,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-20 10:20:01,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-20 06:34:26,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-20 06:05:50,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-20 06:04:08,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-20 01:42:18,"b'RT @UUGeo: ""Donald Trump may have pulled out of Paris, the American people have not"" says @JohnKerry at the #COP25 during the lauch of @Wor\xe2\x80\xa6'"
2020-10-20 01:42:13,b'RT @anaperianes: #COP25 Madrid Former US Secretary of State John Kerry at COP25 #WorldWarZero #TimeforAction There is a lack of political w\xe2\x80\xa6'
2020-10-19 20:53:14,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 19:59:54,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 19:59:18,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 18:00:03,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 18:00:01,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 16:58:27,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 16:30:15,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 14:37:53,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 11:44:41,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 11:13:28,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 11:08:10,"b'RT @COP25CL: Today, #COP25 President, @CarolaSchmidtZ, participated the Virtual Ministerial Meeting of the High Ambition Coalition (HAC) fo\xe2\x80\xa6'"
2020-10-19 09:35:37,"b""RT @Sustainche: Thanks @climateactiontr !\n\nLook #Germany, even embedded in the #EU by means of 'Effort Sharing Regulation' hocus-pocus, you\xe2\x80\xa6"""
2020-10-19 09:35:06,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 09:29:16,"b""RT @Sustainche: Thanks @climateactiontr !\n\nLook #Germany, even embedded in the #EU by means of 'Effort Sharing Regulation' hocus-pocus, you\xe2\x80\xa6"""
2020-10-19 09:04:27,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 09:02:44,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 08:09:21,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 07:24:59,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 01:51:51,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-19 01:14:27,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-18 21:47:28,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-18 21:35:48,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-18 20:06:57,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-18 20:04:07,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-18 20:02:00,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-18 20:01:23,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-18 17:23:19,b'RT @adri_aval: Young and Future Generations Day has started! \nWe kicked off our Youth Day with young climate ambassadors from around the wo\xe2\x80\xa6'
2020-10-18 16:54:23,"b'RT @ipsnews: The climate disaster issues confronting the continent demand a predictable and unified response, says Mohamed Beavogui, head o\xe2\x80\xa6'"
2020-10-18 09:59:02,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-18 09:11:55,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-18 08:24:59,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-17 18:34:49,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-17 18:19:44,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-17 18:09:09,"b'RT @COP25CL: Today, #COP25 President, @CarolaSchmidtZ, participated the Virtual Ministerial Meeting of the High Ambition Coalition (HAC) fo\xe2\x80\xa6'"
2020-10-17 11:09:48,"b'RT @COP25CL: Today, #COP25 President, @CarolaSchmidtZ, participated the Virtual Ministerial Meeting of the High Ambition Coalition (HAC) fo\xe2\x80\xa6'"
2020-10-17 07:52:11,"b'RT @COP25CL: Today, #COP25 President, @CarolaSchmidtZ, participated the Virtual Ministerial Meeting of the High Ambition Coalition (HAC) fo\xe2\x80\xa6'"
2020-10-17 02:03:53,"b""Brazilian spies intimidated government's own delegates at climate talks https://t.co/JnFxWDAMcz via @ClimateHome\xe2\x80\xa6 https://t.co/oQkLDlg6Ea"""
2020-10-16 23:06:31,"b""RT @biofuelwatch: It is indeed! The UK Government has overruled its own Planning Inspectors to approve Drax's plans for the UK's largest ev\xe2\x80\xa6"""
2020-10-16 19:16:41,"b'Today, #COP25 President, @CarolaSchmidtZ, participated the Virtual Ministerial Meeting of the High Ambition Coaliti\xe2\x80\xa6 https://t.co/777iT664Dv'"
2020-10-16 17:38:30,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-16 16:01:22,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-16 15:48:00,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-16 15:15:02,"b'RT @Alex_Verbeek: \xf0\x9f\x8c\x8e \n\nNATO Review just published my article:\n\nPlanetary Security, the security implications of climate change. \n\nRTs apprec\xe2\x80\xa6'"
2020-10-16 12:19:50,"b'RT @ReadingBioSci: Outside of my project, one of the highlights of my PhD was being chosen to attend #COP25 in Madrid last year, on behalf\xe2\x80\xa6'"
2020-10-16 09:00:14,"b'For a start, just look at the list of things still to be done after #COP25: https://t.co/FhRZFs7Z6z. Plus the UK wo\xe2\x80\xa6 https://t.co/b2gkKQwbIK'"
2020-10-16 06:18:50,"b'RT @BFezziwig: All the more terrifying because of the calm, yet passionate analysis that our life support systems are dying: #ClimateAction\xe2\x80\xa6'"
